CIK#,Ticker,Subsidiaries
789933,nc,"Grupo HB/PS, S.A. de C.V."
789933,nc,"Hamilton Beach Brands Canada, Inc."
789933,nc,"Hamilton Beach Brands de Mexico, S.A. de C.V."
789933,nc,"Hamilton Beach Brands, Inc."
789933,nc,"Hamilton Beach, Inc."
789933,nc,Housewares Holding Co.
789933,nc,Hyster (H.K.) Limited
789933,nc,"Hyster-Yale Materials Handling, Inc."
789933,nc,The Kitchen Collection LLC
789933,nc,"Liberty Fuels, LLC"
789933,nc,Mississippi Lignite Mining Company
789933,nc,NACCO Materials Handling Group Brasil Ltda.
789933,nc,"NACCO Materials Handling Group, Inc."
789933,nc,"NACCO Materials Handling Group, Ltd."
789933,nc,"NACCO Materials Handling Group Pty, Ltd."
789933,nc,"NACCO Materials Handling, B.V."
789933,nc,"NACCO Materials Handling, S.p.A."
789933,nc,NACCO Materials Handling Limited
789933,nc,NMHG Australia Holding Pty Ltd
789933,nc,NMHG Belgium BVBA
789933,nc,NMHG Distribution B.V.
789933,nc,NMHG Distribution Pty. Limited
789933,nc,"NMHG Financial Services, Inc."
789933,nc,NMHG Holding Co.
789933,nc,NMHG Mauritius
789933,nc,NMHG Mexico S.A. de C.V.
789933,nc,"NMHG Oregon, LLC"
789933,nc,N.M.H. Holding B.V.
789933,nc,N.M.H. International B.V.
789933,nc,The North American Coal Corporation
789933,nc,North American Coal Royalty Company
789933,nc,Oxbow Property Company L.L.C.
789933,nc,Powhatan Corporation
789933,nc,Red Hills Property Company L.L.C.
789933,nc,The Sabine Mining Company
789933,nc,"Shanghai Hyster Forklift, Ltd"
789933,nc,Shanghai Hyster International Trading Co. Ltd
789933,nc,"Sumitomo-NACCO Materials Handling Co., Ltd."
789933,nc,Yale Materials Handling UK Limited
791908,xomap,XOMA (US) LLC
791908,xomap,XOMA UK Limited
794367,m,"Bloomingdale's, LLC"
794367,m,"Bloomingdales The Outlet Store, LLC"
794367,m,"Bloomingdales.com, LLC"
794367,m,"Bluemercury, Inc."
794367,m,FDS Bank
794367,m,"FDS Thrift Holding Co., Inc."
794367,m,"Macys Backstage, Inc."
794367,m,"Macys Corporate Services, LLC"
794367,m,"Macys Credit and Customer Services, Inc."
794367,m,"Macys Credit Operations, Inc."
794367,m,"Macys Inventory Holdings, LLC"
794367,m,"Macys Inventory Funding, LLC"
794367,m,Macys Merchandising Corporation
794367,m,Macys Merchandising Group (Hong Kong) Limited
794367,m,Macys Merchandising Group International (Hong Kong) Limited
794367,m,"Macys Merchandising Group International, LLC"
794367,m,"Macys Merchandising Group Procurement, LLC"
794367,m,"Macys Merchandising Group, Inc."
794367,m,"Macys Propco Holdings, LLC"
794367,m,"Macys Puerto Rico, Inc."
794367,m,"Macys Retail Holdings, LLC"
794367,m,"Macys Systems and Technology, Inc."
794367,m,"Macys.com, LLC"
794367,m,West 34th Street Insurance Company New York
80172,npk,National Holding Investment Company
80172,npk,Presto Manufacturing Company
80172,npk,Jackson Sales and Storage Company
80172,npk,Canton Sales & Storage Company
80172,npk,National Defense Corporation
80172,npk,"Woodlawn Manufacturing, LLC"
80172,npk,"Woodlawn Manufacturing, Ltd."
80172,npk,AMTEC Corporation
80172,npk,Amron
80172,npk,Tech Ord
80172,npk,Spectra Technologies LLC
80172,npk,"Presto Absorbent Products, Inc."
80172,npk,"Rusoh, Inc."
80172,npk,"OneEvent Technologies, Inc."
80172,npk,"Rely Innovations, Inc."
802481,ppc,"Pilgrim's Pride, LLC"
802481,ppc,Pilgrim's Pride Finance LLC
802481,ppc,"POPPSA 3, LLC"
802481,ppc,"POPPSA 4, LLC"
802481,ppc,PPC Transportation Company
802481,ppc,"Merit Provisions, LLC"
802481,ppc,"40 North Foods, Inc."
802481,ppc,GC Properties
802481,ppc,"PPC of Alabama, Inc."
802481,ppc,"Gold'n Plump Farms, LLC"
802481,ppc,"Gold'n Plump Poultry, LLC"
802481,ppc,JFC LLC
802481,ppc,Pilgrim's Pride Affordable Housing Corporation
802481,ppc,"Pilgrim's Pride of Nevada, Inc."
802481,ppc,"PPC Marketing, Ltd."
802481,ppc,"Pilgrim's Pride Corporation of West Virginia, Inc."
802481,ppc,"To-Ricos Distribution, Ltd."
802481,ppc,"To-Ricos, Ltd."
802481,ppc,Moy Park Beef Orléans Sàrl
802481,ppc,Moy Park France Holdings SAS
802481,ppc,Moy Park France SAS
802481,ppc,Ivory Investments Luxembourg Holding S.C.S.
802481,ppc,Sandstone Holdings Sàrl
802481,ppc,Pilgrim's Pride Malta Finance Limited
802481,ppc,"Avícola Pilgrim's Pride de Mexico, S. A. de C.V."
802481,ppc,"FAMPAT, S.A. de C.V."
802481,ppc,Gallina Pesada S.A.P.I. de C.V.
802481,ppc,Inmobiliaria Avicolas Pilgrim's Pride S. de C.V.
802481,ppc,Pilgrim's Pride S. de R.L. de C.V.
802481,ppc,"Plan Pro Restaurantes, S.A. de C.V."
802481,ppc,Servicios Administrativos Pilgrim's Pride S. de R.L. de C.V.
802481,ppc,Albert van Zoonen B.V.
802481,ppc,Arkose Investments Unlimited Company
802481,ppc,Consumer Foods Van Sales (Ireland) Ltd.
802481,ppc,Pilgrim's Food Masters Ireland Ltd.
802481,ppc,Rye Valley Foods Ltd.
802481,ppc,Attleborough Foods Ltd.
802481,ppc,Bakewell Foods Ltd.
802481,ppc,Consumer Foods Van Sales (UK) Ltd.
802481,ppc,Dungannon Proteins Ltd.
802481,ppc,Hamer International Ltd.
802481,ppc,Kitchen Range Foods Ltd.
802481,ppc,Moy Park (Bondco) Plc
802481,ppc,Moy Park Holdings (Europe) Ltd.
802481,ppc,Moy Park Ltd.
802481,ppc,Moy Park Newco Ltd.
802481,ppc,Noon Products Ltd.
802481,ppc,Oakhouse Foods Ltd.
802481,ppc,O'Kane Blue Rose (Newco 1) Ltd.
802481,ppc,O'Kane Poultry Ltd.
802481,ppc,Onix Investments UK Ltd.
802481,ppc,Pilgrim's Food Masters Holdings Ltd.
802481,ppc,Pilgrim's Food Masters UK Ltd.
802481,ppc,"Pilgrim's Pride, Ltd."
802481,ppc,Pilgrim's Shared Services Ltd.
802481,ppc,Pioneer Brands Ltd.
802481,ppc,Randall Parker Foods Ltd.
802481,ppc,Rollover Ltd.
802481,ppc,Spurway Foods Ltd.
802481,ppc,W. & J. Parker (Wholesale) Ltd.
80424,pg,"Agile Pursuits Franchising, Inc.		"
80424,pg,"Agile Pursuits, Inc.		"
80424,pg,"Arbora & Ausonia, S.L.U.		"
80424,pg,"Braun (Shanghai) Co., Ltd.		"
80424,pg,"Braun GmbH		"
80424,pg,"Celtic Insurance Company, Inc.		"
80424,pg,"Charlie Banana (USA), LLC		"
80424,pg,"Detergent Products Sarl		"
80424,pg,"Detergenti S.A.		"
80424,pg,"Farmacy Beauty Japan Kabushiki Kaisha		"
80424,pg,"Farmacy Beauty, LLC		"
80424,pg,"Fater Central Europe SRL		"
80424,pg,"Fater Eastern Europe LLC		"
80424,pg,"Fater Portugal Unipessoal Lda		"
80424,pg,"Fater S.p.A.		"
80424,pg,"Fater Temizlik Urunleri Ltd STI		"
80424,pg,"First Aid Beauty Limited		"
80424,pg,"Fountain Square Music Publishing Co., Inc.		"
80424,pg,"FPG Oleochemicals Sdn. Bhd.		"
80424,pg,"Gillette (China) Limited		"
80424,pg,"Gillette (Shanghai) Ltd.		"
80424,pg,"Gillette Australia Pty. Ltd.		"
80424,pg,"Gillette Commercial Operations North America		"
80424,pg,"Gillette Diversified Operations Pvt. Ltd.		"
80424,pg,"Gillette Dominicana, S.A.S.		"
80424,pg,"Gillette Egypt S.A.E.		"
80424,pg,"Gillette Holding Company LLC		"
80424,pg,"Gillette India Limited		"
80424,pg,"Gillette Industries Ltd.		"
80424,pg,"Gillette Latin America Holding B.V.		"
80424,pg,"Gillette Management, LLC		"
80424,pg,"Gillette Pakistan Limited		"
80424,pg,"Gillette Poland International Sp. z.o.o.		"
80424,pg,"Gillette U.K. Limited		"
80424,pg,"Grooming Ventures - FL LLC		"
80424,pg,"Grooming Ventures LLC		"
80424,pg,"Hyginett KFT		"
80424,pg,"iMFLUX Inc.		"
80424,pg,"Ismail Abudawood Procter & Gamble - Dammam		"
80424,pg,"Laboratoire Vicks S.A.S.		"
80424,pg,"Laboratorios Vicks, S.L.U.		"
80424,pg,"Lamberts Healthcare Ltd.		"
80424,pg,"Liberty Street Music Publishing Company, Inc.		"
80424,pg,"LLC ""Procter & Gamble - Novomoskovsk""		"
80424,pg,"LLC with foreign investments Procter & Gamble Ukraine		"
80424,pg,"Mielle Organics, LLC		"
80424,pg,"Mielle, Inc.		"
80424,pg,"Modern Products Company - Jeddah		"
80424,pg,"Nature's Best Health Products Ltd.		"
80424,pg,"New Chapter Canada Inc.		"
80424,pg,"New Chapter, Inc.		"
80424,pg,"Oral-B Laboratories		"
80424,pg,"P&G Consumer Health Germany GmbH		"
80424,pg,"P&G Distribution East Africa Limited		"
80424,pg,"P&G Distribution Morocco SAS		"
80424,pg,"P&G Hair Care Holding, Inc.		"
80424,pg,"P&G Health Austria GmbH & Co. OG		"
80424,pg,"P&G Health Belgium BV		"
80424,pg,"P&G Health France S.A.S.		"
80424,pg,"P&G Health Germany GmbH		"
80424,pg,"P&G Healthcare (Zhejiang) Company Limited		"
80424,pg,"P&G Industrial Peru S.R.L.		"
80424,pg,"P&G Innovation Godo Kaisha		"
80424,pg,"P&G Investment Management Ltd.		"
80424,pg,"P&G Israel M.D.O. Ltd.		"
80424,pg,"P&G Japan G.K.		"
80424,pg,"P&G K.K.		"
80424,pg,"P&G Northeast Asia Pte. Ltd.		"
80424,pg,"P&G Prestige Godo Kaisha		"
80424,pg,"P&G South African Trading (Pty.) Ltd.		"
80424,pg,"""Petersburg Products International"" LLC		"
80424,pg,"PG13 Launchpad Gamma, Inc.		"
80424,pg,"Phase II Holdings Corporation		"
80424,pg,"Principle Forsakrings AB		"
80424,pg,"Procter & Gamble (Chengdu) Ltd.		"
80424,pg,"Procter & Gamble (China) Ltd.		"
80424,pg,"Procter & Gamble (China) Sales Co., Ltd.		"
80424,pg,"Procter & Gamble (Guangzhou) Commerce Co. Ltd.		"
80424,pg,"Procter & Gamble (Guangzhou) Consumer Products Co., Ltd.		"
80424,pg,"Procter & Gamble (Guangzhou) Enterprise Management Service Company Limited		"
80424,pg,"Procter & Gamble (Guangzhou) Ltd.		"
80424,pg,"Procter & Gamble (Guangzhou) Technology Innovation Co., LTD.		"
80424,pg,"Procter & Gamble (Health & Beauty Care) Limited		"
80424,pg,"Procter & Gamble (Jiangsu) Ltd.		"
80424,pg,"Procter & Gamble (L&CP) Limited		"
80424,pg,"Procter & Gamble (Malaysia) Sdn Bhd		"
80424,pg,"Procter & Gamble (Manufacturing) Ireland Limited		"
80424,pg,"Procter & Gamble (Singapore) Pte. Ltd.		"
80424,pg,"Procter & Gamble Algeria EURL		"
80424,pg,"Procter & Gamble Amiens S.A.S.		"
80424,pg,"Procter & Gamble Arabia L.L.C.		"
80424,pg,"Procter & Gamble Argentina SRL		"
80424,pg,"Procter & Gamble Asia Pte. Ltd.		"
80424,pg,"Procter & Gamble Australia Proprietary Limited		"
80424,pg,"Procter & Gamble Azerbaijan Services LLC		"
80424,pg,"Procter & Gamble Bangladesh Private Ltd.		"
80424,pg,"Procter & Gamble Blois S.A.S.		"
80424,pg,"Procter & Gamble Brazil Holdings B.V.		"
80424,pg,"Procter & Gamble Bulgaria EOOD		"
80424,pg,"Procter & Gamble Business Services Canada Company		"
80424,pg,"Procter & Gamble Canada Holding B.V.		"
80424,pg,"Procter & Gamble Chile Limitada		"
80424,pg,"Procter & Gamble Colombia Ltda.		"
80424,pg,"Procter & Gamble Commercial LLC		"
80424,pg,"Procter & Gamble Czech Republic s.r.o.		"
80424,pg,"Procter & Gamble d.o.o. za trgovinu		"
80424,pg,"Procter & Gamble Danmark ApS		"
80424,pg,"Procter & Gamble de Venezuela, S.C.A.		"
80424,pg,"Procter & Gamble de Venezuela, S.R.L.		"
80424,pg,"Procter & Gamble Detergent (Beijing) Ltd.		"
80424,pg,"Procter & Gamble Deutschland GmbH		"
80424,pg,"Procter & Gamble Distributing (Philippines) Inc.		"
80424,pg,"Procter & Gamble Distribution Company (Europe) BV		"
80424,pg,"Procter & Gamble Distribution S.R.L.		"
80424,pg,"Procter & Gamble Distributorskaya Compania LLC		"
80424,pg,"Procter & Gamble do Brasil Ltda.		"
80424,pg,"Procter & Gamble do Brazil, LLC		"
80424,pg,"Procter & Gamble do Nordeste S/A		"
80424,pg,"Procter & Gamble doo Beograd		"
80424,pg,"Procter & Gamble DS Polska Sp. z o.o.		"
80424,pg,"Procter & Gamble Eastern Europe, LLC		"
80424,pg,"Procter & Gamble Ecuador Cia. Ltda.		"
80424,pg,"Procter & Gamble Egypt		"
80424,pg,"Procter & Gamble Egypt Distribution		"
80424,pg,"Procter & Gamble Egypt Holding		"
80424,pg,"Procter & Gamble Egypt Supplies		"
80424,pg,"Procter & Gamble Energy Company LLC		"
80424,pg,"Procter & Gamble España, S.A.U.		"
80424,pg,"Procter & Gamble Far East, Inc.		"
80424,pg,"Procter & Gamble Finance Holding Ltd.		"
80424,pg,"Procter & Gamble Finance Management S.a.r.l.		"
80424,pg,"Procter & Gamble Financial Investments LLP		"
80424,pg,"Procter & Gamble Financial Services Ltd.		"
80424,pg,"Procter & Gamble Finland OY		"
80424,pg,"Procter & Gamble France S.A.S.		"
80424,pg,"Procter & Gamble Germany GmbH		"
80424,pg,"Procter & Gamble Germany GmbH & Co. Operations oHG		"
80424,pg,"Procter & Gamble Germany Holding GmbH		"
80424,pg,"Procter & Gamble Ghana Trading Limited		"
80424,pg,"Procter & Gamble GmbH		"
80424,pg,"Procter & Gamble Grundstucks-und Vermogensverwaltungs GmbH & Co. KG		"
80424,pg,"Procter & Gamble Gulf FZE		"
80424,pg,"Procter & Gamble Hair Care, LLC		"
80424,pg,"Procter & Gamble Health Limited		"
80424,pg,"Procter & Gamble Health Ltd.		"
80424,pg,"Procter & Gamble Health Poland Sp. z o.o.		"
80424,pg,"Procter & Gamble Hellas Single Member Ltd.		"
80424,pg,"Procter & Gamble Holding (Thailand) Limited		"
80424,pg,"Procter & Gamble Holding France S.A.S.		"
80424,pg,"Procter & Gamble Holding GmbH		"
80424,pg,"Procter & Gamble Holding LLC		"
80424,pg,"Procter & Gamble Holding S.r.l.		"
80424,pg,"Procter & Gamble Home Products Private Limited		"
80424,pg,"Procter & Gamble Honduras S de RL		"
80424,pg,"Procter & Gamble Hong Kong Limited		"
80424,pg,"Procter & Gamble Hungary Wholesale Trading Partnership (KKT)		"
80424,pg,"Procter & Gamble Hygiene & Health Care Limited		"
80424,pg,"Procter & Gamble Inc.		"
80424,pg,"Procter & Gamble India Holdings, Inc.		"
80424,pg,"Procter & Gamble Indochina Company Limited		"
80424,pg,"Procter & Gamble Industrial - 2012 C.A.		"
80424,pg,"Procter & Gamble Industrial e Comercial Ltda.		"
80424,pg,"Procter & Gamble Industrial S.C.A.		"
80424,pg,"Procter & Gamble Interamericas de Costa Rica, Limitada		"
80424,pg,"Procter & Gamble Interamericas de El Salvador, Limitada de Capital Variable		"
80424,pg,"Procter & Gamble Interamericas de Guatemala, Limitada		"
80424,pg,"Procter & Gamble Interamericas de Panama, S. de R.L.		"
80424,pg,"Procter & Gamble International Operations SA		"
80424,pg,"Procter & Gamble International Operations SA-ROHQ		"
80424,pg,"Procter & Gamble International Sarl		"
80424,pg,"Procter & Gamble Italia, S.p.A.		"
80424,pg,"Procter & Gamble Kazakhstan Distribution LLP		"
80424,pg,"Procter & Gamble Kazakhstan Operations LLP		"
80424,pg,"Procter & Gamble Korea S&D Co.		"
80424,pg,"Procter & Gamble Korea, Inc.		"
80424,pg,"Procter & Gamble Leasing LLC		"
80424,pg,"Procter & Gamble Levant S.A.L.		"
80424,pg,"Procter & Gamble Limited		"
80424,pg,"Procter & Gamble LLC		"
80424,pg,"Procter & Gamble Manufacturing (Thailand) Limited		"
80424,pg,"Procter & Gamble Manufacturing (Tianjin) Co. Ltd.		"
80424,pg,"Procter & Gamble Manufacturing Belgium N.V.		"
80424,pg,"Procter & Gamble Manufacturing Berlin GmbH		"
80424,pg,"Procter & Gamble Manufacturing GmbH		"
80424,pg,"Procter & Gamble Manufacturing Mexico S. de R.L. de C.V.		"
80424,pg,"Procter & Gamble Manufacturing SA (Pty) Ltd		"
80424,pg,"Procter & Gamble Marketing Romania SRL		"
80424,pg,"Procter & Gamble Mataro, S.L.U.		"
80424,pg,"Procter & Gamble Mexico (US) LLC		"
80424,pg,"Procter & Gamble Mexico S. de R.L. de C.V.		"
80424,pg,"Procter & Gamble Middle East FZE		"
80424,pg,"Procter & Gamble Nederland B.V.		"
80424,pg,"Procter & Gamble Nigeria Limited		"
80424,pg,"Procter & Gamble Norge AS		"
80424,pg,"Procter & Gamble Operations Polska Sp. z o.o.		"
80424,pg,"Procter & Gamble Overseas India B.V.		"
80424,pg,"Procter & Gamble Pakistan (Private) Limited		"
80424,pg,"Procter & Gamble Peru S.R.L.		"
80424,pg,"Procter & Gamble Philippines Business Services Inc.		"
80424,pg,"Procter & Gamble Philippines, Inc.		"
80424,pg,"Procter & Gamble Polska Sp. z o.o		"
80424,pg,"Procter & Gamble Portugal - Produtos De Consumo, Higiene e Saúde S.A.		"
80424,pg,"Procter & Gamble Product Supply (U.K.) Limited		"
80424,pg,"Procter & Gamble Productions, Inc.		"
80424,pg,"Procter & Gamble Retail Services Sarl		"
80424,pg,"Procter & Gamble RHD, Inc.		"
80424,pg,"Procter & Gamble RSC Regional Service Company Ltd.		"
80424,pg,"Procter & Gamble S.r.l.		"
80424,pg,"Procter & Gamble Service, GmbH		"
80424,pg,"Procter & Gamble Services (Switzerland) Sarl		"
80424,pg,"Procter & Gamble Services Company N.V.		"
80424,pg,"Procter & Gamble South Central Asia Sarl		"
80424,pg,"Procter & Gamble Sverige AB		"
80424,pg,"Procter & Gamble Taiwan Limited		"
80424,pg,"Procter & Gamble Taiwan Sales Company Limited		"
80424,pg,"Procter & Gamble Technical Centres Limited		"
80424,pg,"Procter & Gamble Technology (Beijing) Co., Ltd.		"
80424,pg,"Procter & Gamble Trading (Thailand) Limited		"
80424,pg,"""Procter & Gamble Trading Ukraine"", LLC		"
80424,pg,"Procter & Gamble Tuketim Mallari Sanayii A.S.		"
80424,pg,"Procter & Gamble UK		"
80424,pg,"Procter & Gamble UK Group Holdings Ltd		"
80424,pg,"Procter & Gamble Vietnam Company Limited		"
80424,pg,"Procter & Gamble West Africa Sarl		"
80424,pg,"Procter & Gamble, Spol. s.r.o. (Ltd.)		"
80424,pg,"Procter & Gamble-Rakona s.r.o.		"
80424,pg,"Procter and Gamble Lanka (Private) Limited		"
80424,pg,"Progam Realty & Development Corporation		"
80424,pg,"Proof Company, LLC		"
80424,pg,"PT Procter & Gamble Home Products Indonesia		"
80424,pg,"PT Procter & Gamble Operations Indonesia		"
80424,pg,"Redmond Products, Inc.		"
80424,pg,"Richardson-Vicks Real Estate Inc.		"
80424,pg,"Riverfront Music Publishing Co., Inc.		"
80424,pg,"Rosemount LLC		"
80424,pg,"Series Acquisition B.V.		"
80424,pg,"Seven Seas Limited		"
80424,pg,"Shanghai Farmacy Beauty Co., Ltd.		"
80424,pg,"Shulton, Inc.		"
80424,pg,"Snowberry New Zealand Limited		"
80424,pg,"SPD Development Company Limited		"
80424,pg,"SPD Swiss Precision Diagnostics GmbH		"
80424,pg,"Sunflower Distributing LLC		"
80424,pg,"Tambrands Inc.		"
80424,pg,"TAOS - FL, LLC		"
80424,pg,"Temple Trees Impex & Investment Private Limited		"
80424,pg,"The Caden Companies, LLC		"
80424,pg,"The Dover Wipes Company		"
80424,pg,"The Gillette Company LLC		"
80424,pg,"The Procter & Gamble Distributing LLC		"
80424,pg,"The Procter & Gamble Global Finance Company, LLC		"
80424,pg,"The Procter & Gamble Manufacturing Company		"
80424,pg,"The Procter & Gamble Paper Products Company		"
80424,pg,"The Procter & Gamble U.S. Business Services Company		"
80424,pg,"This is L. Inc.		"
80424,pg,"TULA Life, Inc.		"
80424,pg,"United Beauty Brands, LLC		"
80424,pg,"US CD LLC		"
80424,pg,"VitaminHaus Pty Ltd		"
80424,pg,"VitaminHaus Pty Ltd		"
80424,pg,"Walker & Co. Brands, Inc.		"
80424,pg,"Winc Design Limited		"
80424,pg,"Zenlen, Inc.		"
80424,pg,"ZeroBrush, Inc.		"
805928,axgn,Axogen Europe GmbH
805928,axgn,Axogen Processing Corporation
811240,biol,BL Acquisition Corp.
811240,biol,"Model Dental Office, LLC"
811240,biol,"Biolase Australia, Pty. Ltd."
811240,biol,"Biolase Europe, GmbH "
811240,biol,"Biolase Spain, S.L. "
811240,biol,Biolase India Private Limited
812074,oi,Meigs Investments LLC
812074,oi,"Owens-Illinois Group, Inc."
812074,oi,OI General Finance Inc.
812074,oi,OI General FTS Inc.
812074,oi,OI Castalia STS Inc.
812074,oi,OI Levis Park STS Inc.
812074,oi,Owens-Illinois General Inc.
812074,oi,"Owens Insurance, Ltd."
812074,oi,"Universal Materials, Inc."
812074,oi,"OI Advisors, Inc."
812074,oi,"OI Securities, Inc."
812074,oi,"OI Transfer, Inc."
812074,oi,"Sovereign Air, LLC"
812074,oi,Maumee Air Associates Inc.
812074,oi,OI Australia Inc.
812074,oi,Continental PET Holdings Pty. Ltd.
812074,oi,ACI America Holdings Inc.
812074,oi,"ACI Ventures, Inc."
812074,oi,"Owens-Brockway Packaging, Inc."
812074,oi,Owens-Brockway Glass Container Inc.
812074,oi,O-I Packaging Solutions LLC
812074,oi,O-I Bolivia Holdings Limited
812074,oi,Vidrio Lux S.A.
812074,oi,OI Andover Group Inc.
812074,oi,"The Andover Group, Inc."
812074,oi,Brockway Realty Corporation
812074,oi,"NHW Auburn, LLC"
812074,oi,OI Auburn Inc.
812074,oi,"SeaGate, Inc."
812074,oi,"SeaGate II, Inc."
812074,oi,"SeaGate III, Inc."
812074,oi,OIB Produvisa Inc.
812074,oi,OI Puerto Rico STS Inc.
812074,oi,"Glass to Glass Denver, LLC"
812074,oi,Owens-CAP Glass Holdings LLC
812074,oi,O-I Caribbean Sales & Distibution Inc.
812074,oi,"O-I Latam HQ, Inc."
812074,oi,"Bolivian Investments, Inc."
812074,oi,OI International Holdings Inc.
812074,oi,OI California Containers LLC
812074,oi,O-I Latam Services S.A.S
812074,oi,O-I GMEC Lurin srl
812074,oi,O-I Business Service Center Sp. Z.o.o
812074,oi,O-I Global Holdings LLC
812074,oi,O-I Global Holdings C.V.
812074,oi,O-I Americas LLC
812074,oi,O-I New Mexico Holdings B.V. 
812074,oi,O-I Mexico Holdings I B.V.
812074,oi,O-I Mexico Holdings II B.V.
812074,oi,"Envases de Vidrio de las Americas, S. de R.L. de C.V."
812074,oi,"Especialidades Operativas de America, S. de R.L. de C.V."
812074,oi,"Glass International OISPV, S.A.P.I. de C.V."
812074,oi,"Owens America, S. de R.L. de C.V."
812074,oi,"Nueva Fabrica Nacional de Vidrio, S. de R.L. de C.V."
812074,oi,"Owens Vimosa, S. de R.L. de C.V."
812074,oi,"Owens Vigusa, S. de R.L. de C.V."
812074,oi,"Owens Virreyes, S. de R.L. de C.V."
812074,oi,"Owens Viquesa, S. de R.L. de C.V."
812074,oi,"Owens Vitolsa, S. de R.L. de C.V."
812074,oi,OI European Group B.V.
812074,oi,OI Hungary LLC
812074,oi,O-I Hungary Kft.
812074,oi,O-I Ecuador LLC
812074,oi,"Cristaleria del Ecuador, S.A."
